date,open,high,low,close,volume
2018-01-01,145.77827142233212,147.8494790374305,139.8839182952708,144.37576104951424,23268423
2018-01-02,140.68851528932134,148.7767172603797,139.1633945290325,142.803726481726,14673719
2018-01-03,146.9573137248519,151.05093870405918,146.9573137248519,147.3899429284838,21053389
2018-01-04,146.59285379307403,152.19116453733878,143.13537108659986,146.66250509199233,27065608
2018-01-05,142.7441688647619,149.04138301740593,142.7441688647619,144.43450679276776,20792502
2018-01-08,146.95712789482104,152.17435253175776,145.53747531842882,146.43427778471164,29748893
2018-01-09,149.53711774733736,151.00248593650122,140.4424155965083,146.70255855277122,14992426
2018-01-10,142.29831330085867,148.727511298856,141.63455415687267,143.9671194387684,39183625
2018-01-11,138.18162028317587,140.0892399499211,138.18162028317587,140.0805166394837,37352598
2018-01-12,139.70341374017275,143.99605775768362,134.33295200700636,138.2036232786333,6044397
2018-01-15,137.6846339303947,137.6846339303947,130.14108778287775,136.84941376923624,31566591
2018-01-16,137.0394564989345,145.38751980454165,137.0394564989345,138.81089519291757,44533545
2018-01-17,140.29045391225313,144.74085079253877,136.9086321171392,141.84351183552192,15378999
2018-01-18,147.9411410153181,147.9411410153181,140.12749184045418,145.09861009402894,42837799
2018-01-19,149.10777219928227,152.65769429348404,147.2201493014606,148.10670961519378,25491462
2018-01-22,153.4209990831886,156.50543128343026,144.77285211084046,150.51809148114276,30377221
2018-01-23,146.99854909654135,148.62987594863557,142.35886929546868,148.58845420469012,26366254
2018-01-24,146.65536680975552,147.35961528448232,140.33334840309263,145.54955673817304,27045489
2018-01-25,147.2615389271186,147.2615389271186,142.04005656099363,144.7810257314904,6105691
2018-01-26,142.92005966831982,146.23496492653774,136.7417942870818,141.60738814668844,48899462
2018-01-29,135.67424363924817,136.41500318217572,132.84974236094192,134.76554092522375,46452639
2018-01-30,137.63885047209587,140.55117895959066,131.00656691474103,136.6938907183927,42893987
2018-01-31,130.96791216641583,136.79741721324996,128.8556313923069,132.92542923203112,39904679
2018-02-01,132.3530184611198,134.0925414246872,125.36626880545913,131.64279729764132,22550008
2018-02-02,131.65946338470715,138.97646358688436,130.73550458282685,133.39917334215068,2361806
2018-02-05,134.45586795291908,141.24760151668121,131.75653037294842,137.01908456597062,49968374
2018-02-06,135.43985742012526,141.84952610498434,133.8406111552819,136.79404739496422,13800173
2018-02-07,135.44293395838264,137.6951725869835,129.41721667017575,135.43174737452887,36672744
2018-02-08,130.78434580289905,133.46228693893482,126.57805282230625,131.85710403430375,27521162
