date,value
2015-01-02,99905.0
2015-01-05,98301.02068133297
2015-01-06,97153.48382687844
2015-01-07,98581.97058415759
2015-01-08,100156.07835020946
2015-01-09,99212.14148386633
2015-01-12,98963.29550099402
2015-01-13,98616.75587793427
2015-01-14,97527.19569711688
2015-01-15,96172.08961505121
2015-01-16,97720.31010394705
2015-01-20,97436.10663917755
2015-01-21,98301.07596392592
2015-01-22,100426.92666695414
2015-01-23,99927.58787646993
2015-01-26,100381.6627271366
2015-01-27,99991.70545130174
2015-01-28,98780.37643962525
2015-01-29,99284.54616460283
2015-01-30,97745.89292517252
2015-02-02,98212.22540404128
2015-02-03,99997.8061237421
2015-02-04,100318.84659362234
2015-02-05,100952.08944489494
2015-02-06,100972.28117552293
2015-02-09,100132.90314436897
2015-02-10,102009.27292555002
2015-02-11,102406.03581397008
2015-02-12,103561.99876038246
2015-02-13,103955.69520397444
2015-02-17,103940.49608608994
2015-02-18,104138.89038359569
2015-02-19,104741.62834689849
2015-02-20,105976.81018079193
2015-02-23,105835.84032729265
2015-02-24,106475.65449929635
2015-02-25,106956.62591793733
2015-02-26,106731.88218854445
2015-02-27,106246.2402037776
2015-03-02,107221.75918872657
2015-03-03,106513.44753035426
2015-03-04,105881.64323899515
2015-03-05,106223.38626413263
2015-03-06,105244.25282384703
2015-03-09,105915.91033893269
2015-03-10,104062.47024278283
2015-03-11,104403.79777876727
2015-03-12,106032.93911590704
2015-03-13,105607.593281026
2015-03-16,106946.47242976949
2015-03-17,106596.05724968742
2015-03-18,107144.4783116019
2015-03-19,107157.79421135868
2015-03-20,107681.36236194834
2015-03-23,107573.62223098468
2015-03-24,107192.95684089066
2015-03-25,105478.99079146789
2015-03-26,105046.62316583548
2015-03-27,106200.63913899304
2015-03-30,107604.67324599222
2015-03-31,106859.04700259969
2015-04-01,106597.43373915844
2015-04-02,106752.821988223
2015-04-06,107135.41408471149
2015-04-07,106795.53198169018
2015-04-08,107747.15765817463
2015-04-09,108535.223440416
2015-04-10,108867.68882588777
2015-04-13,108674.94370743612
2015-04-14,108370.94859762107
2015-04-15,109623.2445123568
2015-04-16,109550.83664277365
2015-04-17,108402.82919155243
2015-04-20,109337.24846932177
2015-04-21,108667.94118052318
2015-04-22,109321.91090084918
2015-04-23,109455.10734556004
2015-04-24,108772.64082163638
2015-04-27,108640.15427876892
2015-04-28,109434.75713976675
2015-04-29,108987.64730376506
2015-04-30,107411.52353907455
2015-05-01,108174.01618281807
2015-05-04,108523.01072874527
2015-05-05,107151.53650731909
2015-05-06,107263.537876798
2015-05-07,107431.56183804364
2015-05-08,108424.81174571425
2015-05-11,108130.79396377533
2015-05-12,107897.99489189895
2015-05-13,107489.11724313351
2015-05-14,107640.6437907024
2015-05-15,108399.3105096888
2015-05-18,109043.90999486673
2015-05-19,108614.87113896359
2015-05-20,108963.2379091728
2015-05-21,109671.49144803768
2015-05-22,109598.28062764903
2015-05-26,108883.54819255511
2015-05-27,108945.30570496821
2015-05-28,109600.27519097902
2015-05-29,108257.16948023373
2015-06-01,108112.94501826508
2015-06-02,108397.70613267568
2015-06-03,109192.75824067784
2015-06-04,108289.1198647356
2015-06-05,109322.90788875989
2015-06-08,108756.1245112795
2015-06-09,108541.90514864605
2015-06-10,109174.91555268421
2015-06-11,110144.91641129904
2015-06-12,109685.70100978557
2015-06-15,109521.58852493485
2015-06-16,110259.67392441012
2015-06-17,110799.13205879978
2015-06-18,111269.83619707923
2015-06-19,111306.63771828033
2015-06-22,112378.85098918669
2015-06-23,113629.22685263303
2015-06-24,112943.19078244259
2015-06-25,113041.38158223803
2015-06-26,113274.18346419575
2015-06-29,110892.61926418077
2015-06-30,111480.10331301147
2015-07-01,111483.68175264454
2015-07-02,111965.40939756496
2015-07-06,111415.22977099924
2015-07-07,111499.26647789255
2015-07-08,109766.11503909585
2015-07-09,110109.11981016054
2015-07-10,111478.80668852701
2015-07-13,112667.23828853831
2015-07-14,113267.706546647
2015-07-15,111822.55905056387
2015-07-16,112352.86667895672
2015-07-17,112034.13794685269
2015-07-20,111235.5131720622
2015-07-21,110572.77319242548
2015-07-22,111524.35713217316
2015-07-23,110796.26520113759
2015-07-24,109455.51444616826
2015-07-27,108530.05817709425
2015-07-28,109981.94240637022
2015-07-29,111165.73377267754
2015-07-30,111418.4091492479
2015-07-31,111800.56450169726
2015-08-03,110831.98861829416
2015-08-04,110336.62288874396
2015-08-05,110690.44074413621
2015-08-06,109564.22395681757
2015-08-07,109440.0090675733
2015-08-10,111325.10339458312
2015-08-11,111195.60060224969
2015-08-12,111014.21240743113
2015-08-13,111475.12568838647
2015-08-14,111742.08168017407
2015-08-17,113143.69391748264
2015-08-18,113746.68781953659
2015-08-19,113081.18319177351
2015-08-20,111287.73254913563
2015-08-21,107966.48091401382
2015-08-24,103458.67665816016
2015-08-25,101457.44771794607
2015-08-26,103846.20627635263
2015-08-27,105657.1348767576
2015-08-28,105331.46085834551
2015-08-31,104992.64897372601
2015-09-01,102907.54273052678
2015-09-02,104543.4480868333
2015-09-03,104874.24149450254
2015-09-04,103618.03456186132
2015-09-08,105686.20148249027
2015-09-09,104684.01710703918
2015-09-10,104680.38587472052
2015-09-11,105672.32807659681
2015-09-14,105465.13360849468
2015-09-15,106234.5286487322
2015-09-16,106749.40979750303
2015-09-17,107726.17254496213
2015-09-18,106420.02834769795
2015-09-21,106276.7830573346
2015-09-22,104992.54526743726
2015-09-23,104826.2058721772
2015-09-24,104356.9903111058
2015-09-25,104896.14821419545
2015-09-28,101714.70985994684
2015-09-29,101406.09041923449
2015-09-30,102769.7242510985
2015-10-01,103295.4853089967
2015-10-02,104407.01767405508
2015-10-05,104498.32983258556
2015-10-06,102793.95076344746
2015-10-07,103383.32579660392
2015-10-08,104517.3809887252
2015-10-09,104663.82474225316
2015-10-12,104350.40890620032
2015-10-13,103996.57906872401
2015-10-14,104344.94390515338
2015-10-15,105040.1488195554
2015-10-16,105002.0141872647
2015-10-19,104952.70784950312
2015-10-20,104605.19549995584
2015-10-21,104247.39513108306
2015-10-22,105862.32070562922
2015-10-23,106169.3440082049
2015-10-26,105623.5644178255
2015-10-27,104762.94128631768
2015-10-28,105879.96818448807
2015-10-29,105788.02701728234
2015-10-30,105877.48535702538
2015-11-02,106544.90981365438
2015-11-03,106818.05455048928
2015-11-04,106502.2583417763
2015-11-05,105898.97705057941
2015-11-06,106009.94818522198
2015-11-09,105308.42092163781
2015-11-10,105537.06191317043
2015-11-11,105029.19781924051
2015-11-12,104045.46855051791
2015-11-13,102794.3008349182
2015-11-16,104226.04557595657
2015-11-17,103782.32815363651
2015-11-18,105442.50929127411
2015-11-19,105686.17375241849
2015-11-20,105682.06066512971
2015-11-23,105566.01498585346
2015-11-24,106139.20535716912
2015-11-25,106425.06075713149
2015-11-27,106243.33233987073
2015-11-30,106525.09631812351
2015-12-01,106967.48553513884
2015-12-02,105475.63589718852
2015-12-03,104560.92933945346
2015-12-04,106550.00465827709
2015-12-07,105677.4250689843
2015-12-08,105669.55313452113
2015-12-09,104732.23612347528
2015-12-10,104725.89298305249
2015-12-11,103005.65234518722
2015-12-14,103146.30363205896
2015-12-15,103693.99450780179
2015-12-16,104993.45381236165
2015-12-17,103391.69578138222
2015-12-18,102724.02185690483
2015-12-21,103279.10349395263
2015-12-22,104058.55891439217
2015-12-23,104380.43572148899
2015-12-24,104337.10860296547
2015-12-28,104167.55693392966
2015-12-29,104799.33075182843
2015-12-30,104326.29064230119
2015-12-31,103465.64432949561
2016-01-04,102861.4684515053
2016-01-05,103202.94098224676
2016-01-06,102428.46991682358
2016-01-07,100951.0215088603
2016-01-08,99246.40844017902
2016-01-11,99551.07686182244
2016-01-12,100596.3244647569
2016-01-13,98217.07922468416
2016-01-14,99284.37356910168
2016-01-15,97169.53234013749
2016-01-19,97501.90084335179
2016-01-20,96226.1396125087
2016-01-21,97406.66345769678
2016-01-22,99329.31159802877
2016-01-25,97503.95545746436
2016-01-26,99534.29536246718
2016-01-27,97909.81380836533
2016-01-28,97163.97337001747
2016-01-29,99362.83915744802
2016-02-01,99766.99524320403
2016-02-02,98362.5377057565
2016-02-03,97360.13371314647
2016-02-04,97004.98335382182
2016-02-05,94556.18211579994
2016-02-08,93619.02332835103
2016-02-09,93430.09575840682
2016-02-10,93433.44704344682
2016-02-11,93013.94708672538
2016-02-12,94304.67141490843
2016-02-16,95394.18603649372
2016-02-17,96297.96339159599
2016-02-18,96143.67365874196
2016-02-19,95953.6918820393
2016-02-22,96842.28527043652
2016-02-23,97032.98893516613
2016-02-24,97818.28295250723
2016-02-25,98723.15748080908
2016-02-26,98500.58168833036
2016-02-29,98118.99506041527
2016-03-01,99090.87744321849
2016-03-02,99340.03128859797
2016-03-03,99190.54341577168
2016-03-04,99376.00622701392
2016-03-07,99790.09957088318
2016-03-08,99498.61746951586
2016-03-09,100145.50188676605
2016-03-10,100607.12207363927
2016-03-11,101507.97395586921
2016-03-14,101526.47067511867
2016-03-15,101071.49600438491
2016-03-16,101350.51170877588
2016-03-17,101425.22934242914
2016-03-18,101307.63857354867
2016-03-21,101354.36053357527
2016-03-22,101165.94924384018
2016-03-23,100804.504556767
2016-03-24,100752.68932628352
2016-03-28,100997.62055919523
2016-03-29,101619.59309306368
2016-03-30,101904.91529485708
2016-03-31,101634.14473017215
2016-04-01,102544.37916483509
2016-04-04,103062.133519074
2016-04-05,101921.9102649093
2016-04-06,102670.20590383449
2016-04-07,102165.2302046497
2016-04-08,102548.86469977329
2016-04-11,102507.99609643701
2016-04-12,102561.074696873
2016-04-13,104297.12411607814
2016-04-14,103923.87063610434
2016-04-15,103842.01492055258
2016-04-18,104812.9876270715
2016-04-19,103967.10763712495
2016-04-20,104277.35128991451
2016-04-21,104022.57037446563
2016-04-22,104805.80591252504
2016-04-25,104728.15126846582
2016-04-26,104893.64727998115
2016-04-27,105727.36722513
2016-04-28,103739.11994603081
2016-04-29,103448.07720553502
2016-05-02,104185.88357710995
2016-05-03,102672.34861706171
2016-05-04,101278.0254625722
2016-05-05,100541.79099124816
2016-05-06,101451.55630908036
2016-05-09,101336.4101810522
2016-05-10,102120.9818152745
2016-05-11,101144.50327346701
2016-05-12,101330.95469290328
2016-05-13,100868.69384691803
2016-05-16,101879.80716895868
2016-05-17,100888.00899740102
2016-05-18,101502.91509232242
2016-05-19,101226.71703412486
2016-05-20,102307.60192616096
2016-05-23,101949.31589318927
2016-05-24,103120.85413429703
2016-05-25,103391.29362449748
2016-05-26,103308.72262172727
2016-05-27,104603.02973639384
2016-05-31,104429.0056433552
2016-06-01,104672.40283980352
2016-06-02,105129.89681456669
2016-06-03,104313.960229868
2016-06-06,104581.42154874114
2016-06-07,105243.63586812794
2016-06-08,105417.77413927941
2016-06-09,104983.64162896584
2016-06-10,103613.86220060318
2016-06-13,103201.65018355424
2016-06-14,102871.11218335299
2016-06-15,102689.35471248519
2016-06-16,102675.72422384747
2016-06-17,102337.60606590181
2016-06-20,103209.11354278697
2016-06-21,103331.7624734824
2016-06-22,103003.51741633288
2016-06-23,104307.76487257145
2016-06-24,101082.86564777343
2016-06-27,98243.43585674604
2016-06-28,99558.19712085117
2016-06-29,101285.68258458565
2016-06-30,102945.58456070424
2016-07-01,103229.36548986827
2016-07-05,102682.23566261545
2016-07-06,103534.67360516227
2016-07-07,103792.18148639108
2016-07-08,105499.67213495806
2016-07-11,105547.2564908087
2016-07-12,106526.47147008302
2016-07-13,105675.24754619056
2016-07-14,106198.77631788337
2016-07-15,105823.60252439856
2016-07-18,105795.86423488733
2016-07-19,105597.98578605702
2016-07-20,105692.89547604113
2016-07-21,104894.24288551086
2016-07-22,105770.07685465862
2016-07-25,105737.39647105431
2016-07-26,108964.04074145044
2016-07-27,109245.73549843048
2016-07-28,110480.45058159568
2016-07-29,110557.13809980426
2016-08-01,111444.25382074226
2016-08-02,109930.60043548694
2016-08-03,110377.77242275044
2016-08-04,110846.4097435795
2016-08-05,111503.96740254923
2016-08-08,111153.2362537219
2016-08-09,110925.40864035526
2016-08-10,110941.41428665981
2016-08-11,112566.8099858652
2016-08-12,112603.03863632989
2016-08-15,112924.4924464053
2016-08-16,110927.15522229703
2016-08-17,110706.02825794056
2016-08-18,111640.94462526617
2016-08-19,111676.00776023637
2016-08-22,111796.41484374877
2016-08-23,111854.50389916384
2016-08-24,109685.8738540398
2016-08-25,109572.18037420964
2016-08-26,108528.65582929115
2016-08-29,109219.25573753795
2016-08-30,107677.08934267767
2016-08-31,108132.0938657284
2016-09-01,107861.05767132404
2016-09-02,108217.68544428806
2016-09-06,108757.4651669298
2016-09-07,109352.7331695103
2016-09-08,109610.08750347278
2016-09-09,106874.1079166063
2016-09-12,108481.9086558307
2016-09-13,106870.68560955176
2016-09-14,106966.74136820721
2016-09-15,107707.90968730343
2016-09-16,107589.65202971906
2016-09-19,108174.22453544682
2016-09-20,108673.62635719698
