date,value
2015-01-02,99910.0
2015-01-05,98532.44600652502
2015-01-06,97780.35600591557
2015-01-07,99538.03032811865
2015-01-08,101198.31828403864
2015-01-09,100413.14338070163
2015-01-12,100158.01684596481
2015-01-13,99992.68086594397
2015-01-14,99056.23656051028
2015-01-15,97654.84397404254
2015-01-16,98987.98949675128
2015-01-20,98556.29315472826
2015-01-21,99229.99094087562
2015-01-22,100769.81837829557
2015-01-23,100272.69396198046
2015-01-26,100777.58754437443
2015-01-27,100437.53829737159
2015-01-28,99621.77404900799
2015-01-29,100090.09849873972
2015-01-30,98585.38471802713
2015-02-02,98808.47309486114
2015-02-03,100398.6910807196
2015-02-04,100110.83411822128
2015-02-05,100414.28567291537
2015-02-06,99985.39865640085
2015-02-09,99085.52664012185
2015-02-10,99917.28747435079
2015-02-11,99666.58052488517
2015-02-12,100448.02814902649
2015-02-13,101786.72083266167
2015-02-17,102174.7067297187
2015-02-18,102155.27972951246
2015-02-19,102482.21993251392
2015-02-20,103298.92335655741
2015-02-23,102998.20298751797
2015-02-24,103596.7723045786
2015-02-25,103591.99833430284
2015-02-26,103793.76370229744
2015-02-27,103231.46312518872
2015-03-02,103055.68530542594
2015-03-03,102978.82750931807
2015-03-04,102722.57143513145
2015-03-05,102486.75930223397
2015-03-06,101034.683922867
2015-03-09,100882.51327396459
2015-03-10,99572.02541439502
2015-03-11,99248.6303437048
2015-03-12,100627.3568989677
2015-03-13,100306.32591942209
2015-03-16,101285.6373563602
2015-03-17,100817.62829758736
2015-03-18,102966.5249187181
2015-03-19,103062.21261905556
2015-03-20,103568.95349791559
2015-03-23,103404.68433587898
2015-03-24,102573.57095664178
2015-03-25,100915.19254168165
2015-03-26,101074.89154519473
2015-03-27,102246.29979321027
2015-03-30,103488.83931371802
2015-03-31,103003.14946160612
2015-04-01,102961.07796142537
2015-04-02,102088.21323171484
2015-04-06,102168.98602550682
2015-04-07,101766.9005324533
2015-04-08,103110.53309711792
2015-04-09,103380.06125528346
2015-04-10,103679.31729913902
2015-04-13,103326.4289107909
2015-04-14,103275.29906631228
2015-04-15,103713.29438941533
2015-04-16,103085.9694204778
2015-04-17,102258.48659981404
2015-04-20,102253.92488732593
2015-04-21,102636.18074844971
2015-04-22,103162.32315398847
2015-04-23,103025.77644544754
2015-04-24,103204.73917169184
2015-04-27,102917.64560509035
2015-04-28,103600.99689713596
2015-04-29,102556.6002374072
2015-04-30,100780.13520147218
2015-05-01,101794.12497487983
2015-05-04,101721.19301770053
2015-05-05,100696.53435545106
2015-05-06,100772.00483949532
2015-05-07,102007.58258982241
2015-05-08,102456.63930032412
2015-05-11,101964.81883169235
2015-05-12,102254.02900047341
2015-05-13,102201.3778635573
2015-05-14,102943.04834486224
2015-05-15,103278.65013501789
2015-05-18,103799.21836396366
2015-05-19,103669.89352566349
2015-05-20,104130.20907246813
2015-05-21,104560.08685346974
2015-05-22,104374.84983185984
2015-05-26,103676.58025659452
2015-05-27,104245.3786898956
2015-05-28,104220.25683869403
2015-05-29,103703.78778242413
2015-06-01,103444.60395525213
2015-06-02,103128.38425337676
2015-06-03,103683.46609852834
2015-06-04,103009.03897890834
2015-06-05,103499.64666734627
2015-06-08,103160.68846353386
2015-06-09,103644.60421404365
2015-06-10,104136.38181299537
2015-06-11,104637.065718613
2015-06-12,104298.47165310965
2015-06-15,103912.85335089633
2015-06-16,104782.44828029857
2015-06-17,105110.16845000954
2015-06-18,105838.97349892187
2015-06-19,105239.45690668884
2015-06-22,105974.72360591323
2015-06-23,106483.01629938524
2015-06-24,105548.56835320334
2015-06-25,106354.65986356718
2015-06-26,106043.99307146209
2015-06-29,103991.10361979324
2015-06-30,104761.5097207836
2015-07-01,105181.4448899506
2015-07-02,105188.66886624793
2015-07-06,104950.87468320613
2015-07-07,105125.72846008028
2015-07-08,103421.72823803412
2015-07-09,103736.98886890455
2015-07-10,105051.68608062797
2015-07-13,106282.04625774725
2015-07-14,106558.47053258265
2015-07-15,105672.48962989844
2015-07-16,106369.25521568261
2015-07-17,106131.7001636144
2015-07-20,105780.98635823732
2015-07-21,104940.6303820267
2015-07-22,105526.33701268244
2015-07-23,105168.14023988484
2015-07-24,104396.0988247749
2015-07-27,103563.24483140786
2015-07-28,105007.27093016394
2015-07-29,106069.64147169449
2015-07-30,106122.65270920591
2015-07-31,106416.86277069722
2015-08-03,105773.49111939654
2015-08-04,105902.19261973788
2015-08-05,106700.08857067768
2015-08-06,105284.79877599163
2015-08-07,105280.83846434955
2015-08-10,105936.53607184933
2015-08-11,106192.6768125732
2015-08-12,105986.84189524854
2015-08-13,106566.79216781794
2015-08-14,107258.71030257236
2015-08-17,107888.75465208305
2015-08-18,107534.40477190043
2015-08-19,107659.91215766894
2015-08-20,104919.54133915526
2015-08-21,101394.34438183132
2015-08-24,98075.79126015001
2015-08-25,97577.35505124464
2015-08-26,99438.91274614265
2015-08-27,100438.65373983336
2015-08-28,100073.31456838986
2015-08-31,99506.37664852565
2015-09-01,98499.82055505467
2015-09-02,99579.80134383548
2015-09-03,99469.11668092702
2015-09-04,98745.58163519422
2015-09-08,99971.3300216539
2015-09-09,99283.70504623558
2015-09-10,99293.85545603259
2015-09-11,99601.41425694694
2015-09-14,99463.22928808283
2015-09-15,100096.49579543727
2015-09-16,100866.82620164001
2015-09-17,100873.97418151243
2015-09-18,99715.06023154632
2015-09-21,100035.57293482359
2015-09-22,99324.48428057643
2015-09-23,99280.81375736934
2015-09-24,99130.2270833264
